id,california_oid,phone,participating,rowid,school,district_y,address_y,status,latitude,longitude,Match
2238,196447712967,(661) 946-3907,,519,Eastside Elementary (Eastside Union Elementary),Eastside Union Elementary,6742 East Avenue H,Active,34.719225,-118.010133,"[('6742 east avenue h eastside elementary eastside union elementary', 90.0, '6742-east-avenue-h-eastside elementary-eastside-union-elementary')]"
2239,196447129197,(661) 946-6277,,5,Enterprise Elementary (Eastside Union Elementary),Eastside Union Elementary,3730 East Ave. J-4,Active,34.686187,-118.077011,"[('3730 east ave j 4 enterprise elementary eastside union elementary', 90.0, '3730-east-ave-j-4-enterprise elementary-eastside-union-elementary')]"
2240,196447768294,(661) 946-1041,,521,Gifford C. Cole Middle (Eastside Union Elementary),Eastside Union Elementary,3126 East Avenue I,Active,34.704396,-118.074176,"[('3126 east avenue i gifford c  cole middle eastside union elementary', 87.75, '3126-east-avenue-i-gifford c. cole middle-eastside-union-elementary')]"
2241,196447767218,(661) 946-4668,,522,Lancaster Baptist School (Eastside Union Elementary),Eastside Union Elementary,4020 East Lancaster Blvd.,Active,34.695720,-118.058996,"[('4020 east lancaster blvd lancaster baptist school eastside union elementary', 90.0, '4020-east-lancaster-blvd-lancaster baptist school-eastside-union-elementary')]"
2242,19644776114227,(661) 946-3038,,523,Tierra Bonita Elementary (Eastside Union Elementary),Eastside Union Elementary,"44820 North 27th St., East",Active,34.697521,-118.081365,"[('44820 north 27th st  east tierra bonita elementary eastside union elementary', 90.0, '44820-north-27th-st,-east-tierra bonita elementary-eastside-union-elementary')]"
2243,196416144133,(626) 454-3414,,529,Calvary Chapel El Monte Homeschool Academy (El Monte City),El Monte City,10506 Lower Azusa Rd.,Active,34.092026,-118.039147,"[('10506 lower azusa rd calvary chapel el monte homeschool academy el monte city', 95.0, '10506-lower-azusa-rd-calvary chapel el monte homeschool academy-el-monte-city')]"
2244,19641131,(626) 575-2326,,5,Cherrylee Elementary (El Monte City),El Monte City,5025 Buffington Rd.,Active,34.092796,-118.008516,"[('5025 buffington rd cherrylee elementary el monte city', 95.0, '5025-buffington-rd-cherrylee elementary-el-monte-city')]"
2245,1964113148,(626) 575-2327,,531,Cleminson Elementary (El Monte City),El Monte City,5213 North Daleview Ave.,Active,34.098985,-118.032144,"[('5213 north daleview ave cleminson elementary el monte city', 95.0, '5213-north-daleview-ave-cleminson elementary-el-monte-city')]"
2246,1964113155,(626) 575-2306,,532,Columbia Elementary (El Monte City),El Monte City,3400 North California,Active,34.071260,-118.033780,"[('3400 north california columbia elementary el monte city', 95.0, '3400-north-california-columbia elementary-el-monte-city')]"
2247,1964113163,(626) 575-2391,,533,Cortada Elementary (El Monte City),El Monte City,3111 North Potrero Ave.,Active,34.065360,-118.055880,"[('3111 north potrero ave cortada elementary el monte city', 95.0, '3111-north-potrero-ave-cortada elementary-el-monte-city')]"
2248,1964113197,(626) 575-2323,,535,Gidley Elementary (El Monte City),El Monte City,10226 East Lower Azusa Rd.,Active,34.091342,-118.044243,"[('10226 east lower azusa rd gidley elementary el monte city', 95.0, '10226-east-lower-azusa-rd-gidley elementary-el-monte-city')]"
2249,19641135,(626) 575-2329,,536,Legore Elementary (El Monte City),El Monte City,11121 Bryant Rd.,Active,34.080470,-118.029056,"[('11121 bryant rd legore elementary el monte city', 95.0, '11121-bryant-rd-legore elementary-el-monte-city')]"
2250,196416962724,(626) 448-2414,,537,Nativity (El Monte City),El Monte City,10907 St. Louis Dr.,Active,34.077857,-118.035040,"[('10907 st louis dr nativity el monte city', 90.0, '10907-st-louis-dr-nativity-el-monte-city')]"
2251,1964113221,(626) 575-2320,,538,New Lexington Elementary (El Monte City),El Monte City,10410 East Bodger St.,Active,34.063800,-118.044600,"[('10410 east bodger st new lexington elementary el monte city', 95.0, '10410-east-bodger-st-new lexington elementary-el-monte-city')]"
2252,1964113247,(626) 350-9386,,539,Potrero Elementary (El Monte City),El Monte City,2611 North Potrero Ave.,Active,34.059362,-118.055770,"[('2611 north potrero ave potrero elementary el monte city', 95.0, '2611-north-potrero-ave-potrero elementary-el-monte-city')]"
2253,1964113254,(626) 575-2308,,5,Rio Hondo Elementary (El Monte City),El Monte City,11425 Wildflower Rd.,Active,34.103672,-118.021165,"[('11425 wildflower rd rio hondo elementary el monte city', 95.0, '11425-wildflower-rd-rio hondo elementary-el-monte-city')]"
2254,196416143481,(626) 453-0338,,542,Shield of Faith Christian School-EHE (El Monte City),El Monte City,4900 Kings Row,Active,34.095431,-118.025333,"[('4900 kings row shield of faith christian school ehe el monte city', 95.0, '4900-kings-row-shield of faith christian school-ehe-el-monte-city')]"
2255,1964113189,(626) 575-2393,,543,Shirpser Elementary (El Monte City),El Monte City,4020 North Gibson Rd.,Active,34.079974,-118.049953,"[('4020 north gibson rd shirpser elementary el monte city', 95.0, '4020-north-gibson-rd-shirpser elementary-el-monte-city')]"
2256,196416151963,(626) 283-7210,,544,Sunshine Education Academy (El Monte City),El Monte City,10503 Valley Blvd,Active,34.076761,-118.043812,"[('10503 valley blvd sunshine education academy el monte city', 95.0, '10503-valley-blvd-sunshine education academy-el-monte-city')]"
2257,19641132,(626) 443-2613,,545,Thompson Elementary (El Monte City),El Monte City,4544 Maxson Rd.,Active,34.082454,-118.004425,"[('4544 maxson rd thompson elementary el monte city', 95.0, '4544-maxson-rd-thompson elementary-el-monte-city')]"
2258,1964113288,(626) 575-2331,,546,Wilkerson Elementary (El Monte City),El Monte City,2700 North Doreen Ave.,Active,34.061126,-118.044728,"[('2700 north doreen ave wilkerson elementary el monte city', 95.0, '2700-north-doreen-ave-wilkerson elementary-el-monte-city')]"
2259,1964113296,(626) 575-2333,,547,Wright Elementary (El Monte City),El Monte City,11317 East McGirk Rd.,Active,34.085940,-118.022210,"[('11317 east mcgirk rd wright elementary el monte city', 95.0, '11317-east-mcgirk-rd-wright elementary-el-monte-city')]"
2260,1964161718,(626) 253-1887,,548,American Hollywood Film Academy (El Monte City),El Monte City,"10505 Valley Blvd., Number 234-2",Active,34.077202,-118.043569,"[('10505 valley blvd  number 234 2 american hollywood film academy el monte city', 95.0, '10505-valley-blvd,-number-234-2-american hollywood film academy-el-monte-city')]"
2261,1964519193,(626) 444-9201,,549,Arroyo High (El Monte Union High),El Monte Union High,4921 North Cedar Ave.,Active,34.093681,-118.020595,"[('4921 north cedar ave arroyo high el monte union high', 90.0, '4921-north-cedar-ave-arroyo high-el-monte-union-high')]"
2262,19645191932664,(626) 444-7701,,5,El Monte High (El Monte Union High),El Monte Union High,3048 North Tyler Ave.,Active,34.064316,-118.035839,"[('3048 north tyler ave el monte high el monte union high', 90.0, '3048-north-tyler-ave-el monte high-el-monte-union-high')]"
2263,19645191996123,(626) 258-4943,,551,El Monte Union High School Community Day (El Monte Union High),El Monte Union High,5050 Kings Row,Active,34.093468,-118.026490,"[('5050 kings row el monte union high school community day el monte union high', 95.0, '5050-kings-row-el monte union high school community day-el-monte-union-high')]"
2264,19645191932649,(626) 258-5800,,552,El Monte/Rosemead Adult (El Monte Union High),El Monte Union High,10807 Ramona Blvd.,Active,34.072428,-118.038825,"[('10807 ramona blvd el monte rosemead adult el monte union high', 95.0, '10807-ramona-blvd-el monte/rosemead adult-el-monte-union-high')]"
2265,19645191938919,(626) 442-0481,,553,Fernando R. Ledesma Continuation High (El Monte Union High),El Monte Union High,12347 Ramona Blvd.,Active,34.076703,-118.002288,"[('12347 ramona blvd fernando r  ledesma continuation high el monte union high', 95.0, '12347-ramona-blvd-fernando r. ledesma continuation high-el-monte-union-high')]"
2266,196451919326,(626) 443-6181,,554,Mountain View High (El Monte Union High),El Monte Union High,2900 Pkwy. Dr.,Active,34.053827,-118.010703,"[('2900 pkwy dr mountain view high el monte union high', 90.0, '2900-pkwy-dr-mountain view high-el-monte-union-high')]"
2267,19645196146518,(626) 374-7716,,555,New Life Christian School (El Monte Union High),El Monte Union High,3523 Meeker Ave.,Active,34.070744,-118.029134,"[('3523 meeker ave new life christian school el monte union high', 95.0, '3523-meeker-ave-new life christian school-el-monte-union-high')]"
2268,19645196935712,(626) 444-9531,,556,Rio Hondo Preparatory (El Monte Union High),El Monte Union High,5150 Farna Ave.,Active,34.099919,-118.021106,"[('5150 farna ave rio hondo preparatory el monte union high', 90.0, '5150-farna-ave-rio hondo preparatory-el-monte-union-high')]"
2269,19645191937481,(626) 286-3141,,557,Rosemead High (El Monte Union High),El Monte Union High,9063 East Mission Dr.,Active,34.083794,-118.071560,"[('9063 east mission dr rosemead high el monte union high', 90.0, '9063-east-mission-dr-rosemead high-el-monte-union-high')]"
2270,19645191995661,(626) 258-5600,,558,South El Monte High (El Monte Union High),El Monte Union High,1001 Durfee Ave.,Active,34.035173,-118.045106,"[('1001 durfee ave south el monte high el monte union high', 90.0, '1001-durfee-ave-south el monte high-el-monte-union-high')]"
2271,nan,,,5,Durfee Elementary (Pico Rivera) (El Rancho Unified),El Rancho Unified,4220 South Durfee Ave.,,,,[]
2272,196452119644,(562) 801-7700,,561,Early Learning Program (El Rancho Unified),El Rancho Unified,9515 Haney St.,Active,33.982669,-118.086247,"[('9515 haney st early learning program el rancho unified', 90.0, '9515-haney-st-early learning program-el-rancho-unified')]"
2273,19645271932722,(562) 801-7710,,562,El Rancho Adult (El Rancho Unified),El Rancho Unified,9515 Haney St.,Active,33.982985,-118.086535,"[('9515 haney st el rancho adult el rancho unified', 90.0, '9515-haney-st-el rancho adult-el-rancho-unified')]"
2274,196452713379,(562) 801-7640,,568,Rio Vista Elementary (El Rancho Unified),El Rancho Unified,8809 Coffman-Pico Rd.,Active,33.990047,-118.095385,"[('8809 coffman pico rd rio vista elementary el rancho unified', 95.0, '8809-coffman-pico-rd-rio vista elementary-el-rancho-unified')]"
2275,196452769639,(562) 942-7361,,573,St. Hilary (El Rancho Unified),El Rancho Unified,5401 Citronell Ave,Active,33.994080,-118.083950,"[('5401 citronell ave st  hilary el rancho unified', 86.78571428571429, '5401-citronell-ave-st. hilary-el-rancho-unified')]"
2276,19645276964258,(562) 949-1234,,574,St. Marianne De Parades Elementary (El Rancho Unified),El Rancho Unified,7911 Buhman Ave,Active,33.966338,-118.095991,"[('7911 buhman ave st  marianne de parades elementary el rancho unified', 95.0, '7911-buhman-ave-st. marianne de parades elementary-el-rancho-unified')]"
2277,19645356143267,(310) 339-5045,,577,Waterhouse Guild (El Segundo Unified),El Segundo Unified,591 East Palm Ave.,Active,33.925344,-118.409984,"[('591 east palm ave waterhouse guild el segundo unified', 90.0, '591-east-palm-ave-waterhouse guild-el-segundo-unified')]"
2278,nan,,,578,Arena High (Continuation) (El Segundo Unified),El Segundo Unified,630 Arena St.,,,,[]
2279,196453513429,(310) 615-2676,,579,Center Street Elementary (El Segundo Unified),El Segundo Unified,700 Center St.,Active,33.925041,-118.404789,"[('700 center st center street elementary el segundo unified', 90.0, '700-center-st-center street elementary-el-segundo-unified')]"
2280,19645351932763,(310) 615-2661,,5,El Segundo High (El Segundo Unified),El Segundo Unified,640 Main St.,Active,33.924213,-118.415885,"[('640 main st el segundo high el segundo unified', 90.0, '640-main-st-el segundo high-el-segundo-unified')]"
2281,196453513452,(310) 615-2690,,581,El Segundo Middle (El Segundo Unified),El Segundo Unified,332 Center St.,Active,33.920105,-118.404774,"[('332 center st el segundo middle el segundo unified', 90.0, '332-center-st-el segundo middle-el-segundo-unified')]"
2282,19645356145973,(310) 409-2982,,582,Futures Academy - Manhattan Beach (El Segundo Unified),El Segundo Unified,"2101 Rosecrans Ave., Ste. 1225",Active,33.902670,-118.387912,"[('2101 rosecrans ave  ste 1225 futures academy   manhattan beach el segundo unified', 95.0, '2101-rosecrans-ave,-ste-1225-futures academy - manhattan beach-el-segundo-unified')]"
2283,19645356116248,(310) 606-6831,,583,Richmond Street Elementary (El Segundo Unified),El Segundo Unified,615 Richmond St.,Active,33.923861,-118.417243,"[('615 richmond st richmond street elementary el segundo unified', 95.0, '615-richmond-st-richmond street elementary-el-segundo-unified')]"
2284,196473126169,(213) 201-5940,,584,Equitas Academy 2 (Equitas Academy District),Equitas Academy District,2723 West 8th St.,Active,34.057891,-118.285030,"[('2723 west 8th st equitas academy  2 lausd', 95.0, '2723-west-8th-st-equitas academy #2-lausd')]"
2285,1964731296,(213) 204-0344,,585,Equitas Academy 3 (Equitas Academy District),Equitas Academy District,1050 Beacon Ave.,Active,34.048537,-118.275910,"[('1050 beacon ave equitas academy  3 charter lausd', 95.0, '1050-beacon-ave-equitas academy #3 charter-lausd')]"
2286,196473138883,(213) 201-5936,,586,Equitas Academy 4 (Equitas Academy District),Equitas Academy District,631 S. Commonwealth Ave.,Active,34.062426,-118.285870,"[('631 south commonwealth ave equitas academy 6 lausd', 89.99999999999999, '631-south-commonwealth-ave-equitas academy 6-lausd')]"
2287,196473139121,(213) 201-5934,,587,Equitas Academy 5 (Equitas Academy District),Equitas Academy District,1050 Beacon Ave.,Active,34.048537,-118.275910,"[('1050 beacon ave equitas academy 5 lausd', 95.0, '1050-beacon-ave-equitas academy 5-lausd')]"
2288,196473138883,(213) 201-5936,,588,Equitas Academy 6 (Equitas Academy District),Equitas Academy District,631 South Commonwealth Ave.,Active,34.062426,-118.285870,"[('631 south commonwealth ave equitas academy 6 lausd', 95.0, '631-south-commonwealth-ave-equitas academy 6-lausd')]"
2289,196473119982,(213) 201-0440,,589,Equitas Academy Charter (Equitas Academy District),Equitas Academy District,1700 West Pico Blvd.,Active,34.045153,-118.278357,"[('1700 west pico blvd equitas academy charter lausd', 95.0, '1700-west-pico-blvd-equitas academy charter-lausd')]"
2290,1964733116,(818) 896-7482,,5,Fenton Avenue Charter (Fenton District),Fenton District,11828 Gain St.,Active,34.280736,-118.390926,"[('11828 gain st fenton avenue charter lausd', 95.0, '11828-gain-st-fenton avenue charter-lausd')]"
2291,196473131722,(818) 962-3636,,591,Fenton Charter Leadership Academy (Fenton District),Fenton District,8926 Sunland Blvd.,Active,34.231474,-118.366204,"[('8926 sunland blvd fenton charter leadership academy lausd', 95.0, '8926-sunland-blvd-fenton charter leadership academy-lausd')]"
2292,1964731148,(818) 485-5900,,592,Fenton Primary Center (Fenton District),Fenton District,11351 Dronfield Ave.,Active,34.276370,-118.403716,"[('11351 dronfield ave fenton primary center lausd', 95.0, '11351-dronfield-ave-fenton primary center-lausd')]"
2293,1964565886,(626) 307-3318,,593,Bitely (Arlene) Elementary (Garvey Elementary),Garvey Elementary,7501 East Fern Ave.,Active,34.059514,-118.103674,"[('7501 east fern ave bitely  arlene  elementary garvey elementary', 95.0, '7501-east-fern-ave-bitely (arlene) elementary-garvey-elementary')]"
2294,19645135,(626) 307-3341,,594,Dewey Avenue Elementary (Garvey Elementary),Garvey Elementary,525 Dewey Ave.,Active,34.077212,-118.093394,"[('525 dewey ave dewey avenue elementary garvey elementary', 95.0, '525-dewey-ave-dewey avenue elementary-garvey-elementary')]"
2295,196450138172,(626) 927-5757,,595,Duff Language Magnet Academy (Garvey Elementary),Garvey Elementary,7830 Dorothy Ave.,Active,34.067809,-118.098277,"[('7830 dorothy ave duff language magnet academy garvey elementary', 95.0, '7830-dorothy-ave-duff language magnet academy-garvey-elementary')]"
2296,1964513593,(626) 307-3333,,596,Emerson (Ralph Waldo) Elementary (Garvey Elementary),Garvey Elementary,7544 East Emerson Pl.,Active,34.066187,-118.104868,"[('7544 east emerson pl emerson  ralph waldo  elementary garvey elementary', 95.0, '7544-east-emerson-pl-emerson (ralph waldo) elementary-garvey-elementary')]"
2297,19645131,(626) 307-3385,,597,Garvey (Richard) Intermediate (Garvey Elementary),Garvey Elementary,2720 North Jackson Ave.,Active,34.061409,-118.103724,"[('2720 north jackson ave garvey  richard  intermediate garvey elementary', 95.0, '2720-north-jackson-ave-garvey (richard) intermediate-garvey-elementary')]"
2298,1964513551,(626) 307-3371,,598,Hillcrest Elementary (Garvey Elementary),Garvey Elementary,795 Pepper St.,Active,34.046526,-118.109990,"[('795 pepper st hillcrest elementary garvey elementary', 90.0, '795-pepper-st-hillcrest elementary-garvey-elementary')]"
2299,1964513585,(626) 307-3300,,599,Monterey Vista Elementary (Garvey Elementary),Garvey Elementary,901 East Graves Ave.,Active,34.055398,-118.110210,"[('901 east graves ave monterey vista elementary garvey elementary', 95.0, '901-east-graves-ave-monterey vista elementary-garvey-elementary')]"
2300,1964513528,(626) 307-3348,,0,Rice (Eldridge) Elementary (Garvey Elementary),Garvey Elementary,2150 North Angelus Ave.,Active,34.053097,-118.087117,"[('2150 north angelus ave rice  eldridge  elementary garvey elementary', 95.0, '2150-north-angelus-ave-rice (eldridge) elementary-garvey-elementary')]"
2301,1964513536,(626) 307-3368,,1,Sanchez (George I.) Elementary (Garvey Elementary),Garvey Elementary,8470 East Fern Ave.,Active,34.059017,-118.084257,"[('8470 east fern ave sanchez  george i   elementary garvey elementary', 95.0, '8470-east-fern-ave-sanchez (george i.) elementary-garvey-elementary')]"
2302,196456963425,(626) 280-7255,,2,St. Anthony (Garvey Elementary),Garvey Elementary,1905 South San Gabriel Blvd.,Active,34.074300,-118.091774,"[('1905 south san gabriel blvd st  anthony garvey elementary', 87.63157894736842, '1905-south-san-gabriel-blvd-st. anthony-garvey-elementary')]"
2303,1964561497,(626) 307-3360,,3,Temple (Roger W.) Intermediate (Garvey Elementary),Garvey Elementary,8510 East Fern Ave.,Active,34.058560,-118.083175,"[('8510 east fern ave temple  roger w   intermediate garvey elementary', 95.0, '8510-east-fern-ave-temple (roger w.) intermediate-garvey-elementary')]"
2304,1964513544,(626) 307-3375,,4,Willard (Frances E.) Elementary (Rosemead) (Garvey Elementary),Garvey Elementary,3152 North Willard Ave.,Active,34.065679,-118.083594,"[('3152 north willard ave willard  frances e   elementary garvey elementary', 87.84946236559139, '3152-north-willard-ave-willard (frances e.) elementary-garvey-elementary')]"
2305,nan,,,5,Glendale Community College (Glendale Community College District),Glendale Community College District,,,,,[]
2306,19645686959167,(818) 249-5437,,6,La Crescenta Montessori school (Glendale Unified),Glendale Unified,3811 foothill,Active,34.238355,-118.262324,"[('3811 foothill la crescenta montessori school glendale unified', 95.0, '3811-foothill-la crescenta montessori school-glendale-unified')]"
2307,196456813726,(818) 244-2113,,7,Mark Keppel Elementary (Glendale Unified),Glendale Unified,730 Glenwood Rd.,Active,34.165701,-118.272595,"[('730 glenwood rd mark keppel elementary glendale unified', 95.0, '730-glenwood-rd-mark keppel elementary-glendale-unified')]"
2308,196456813783,(818) 248-2617,,8,Monte Vista Elementary (Glendale Unified),Glendale Unified,2620 Orange Ave.,Active,34.230815,-118.236245,"[('2620 orange ave monte vista elementary glendale unified', 95.0, '2620-orange-ave-monte vista elementary-glendale-unified')]"
2309,196456852194,(818) 249-2319,,9,Montrose Christian Montessori School (Glendale Unified),Glendale Unified,2545 Honolulu Ave,Active,34.208614,-118.234854,"[('2545 honolulu ave montrose christian montessori school glendale unified', 95.0, '2545-honolulu-ave-montrose christian montessori school-glendale-unified')]"
2310,1964568139,(818) 248-7766,,6,Mountain Avenue Elementary (Glendale Unified),Glendale Unified,2307 Mountain Ave.,Active,34.224123,-118.228127,"[('2307 mountain ave mountain avenue elementary glendale unified', 95.0, '2307-mountain-ave-mountain avenue elementary-glendale-unified')]"
2311,196456116145,(818) 246-0450,,611,Pacific Avenue - Early Bird Preschool (Glendale Unified),Glendale Unified,440 West Lomita Ave.,Active,34.139932,-118.262224,"[('440 west lomita ave pacific avenue   early bird preschool glendale unified', 95.0, '440-west-lomita-ave-pacific avenue - early bird preschool-glendale-unified')]"
2312,nan,,,612,R. D. White Elementary (Glendale Unified),Glendale Unified,744 East Doran St.,,,,[]
2313,196456864879,(818) 248-7324,,613,Robbin's Nest Preschool and Kindergarten (Glendale Unified),Glendale Unified,2912 Honolulu Ave.,Active,34.212793,-118.242426,"[('2912 honolulu ave robbin s nest preschool and kindergarten glendale unified', 95.0, ""2912-honolulu-ave-robbin's nest preschool and kindergarten-glendale-unified"")]"
2314,1964568613,(818) 248-4224,,614,Rosemont Middle (Glendale Unified),Glendale Unified,4725 Rosemont Ave.,Active,34.226227,-118.235178,"[('4725 rosemont ave rosemont middle glendale unified', 90.0, '4725-rosemont-ave-rosemont middle-glendale-unified')]"
2315,nan,,,615,Salem Lutheran School (Glendale Unified),Glendale Unified,1211 N. Brand Blvd.,,,,[]
2316,19645686963946,(818) 248-7778,,616,St. James -Holy Redeemer School (Glendale Unified),Glendale Unified,4635 Dunsmore Ave.,Active,34.238082,-118.257411,"[('4635 dunsmore ave st  james  holy redeemer school glendale unified', 95.0, '4635-dunsmore-ave-st. james -holy redeemer school-glendale-unified')]"
2317,196456879452,(818) 240-7030,,617,St. Mary's Church Armenian Kindergarten (Glendale Unified),Glendale Unified,1200 East Carlton Dr.,Active,34.145201,-118.239017,"[('1200 east carlton dr st  mary s church armenian kindergarten glendale unified', 95.0, ""1200-east-carlton-dr-st. mary's church armenian kindergarten-glendale-unified"")]"
2318,196456857715,(818) 242-6845,,618,Theodore Roosevelt Middle (Glendale Unified),Glendale Unified,222 East Acacia Ave.,Active,34.134711,-118.253528,"[('222 east acacia ave theodore roosevelt middle glendale unified', 95.0, '222-east-acacia-ave-theodore roosevelt middle-glendale-unified')]"
2319,1964568136,(818) 241-1807,,619,Thomas Edison Elementary (Glendale Unified),Glendale Unified,435 South Pacific Ave.,Active,34.140568,-118.264487,"[('435 south pacific ave thomas edison elementary glendale unified', 95.0, '435-south-pacific-ave-thomas edison elementary-glendale-unified')]"
2320,196456813718,(818) 243-4279,,6,Thomas Jefferson Elementary (Glendale Unified),Glendale Unified,1540 Fifth St.,Active,34.170299,-118.285841,"[('1540 fifth st thomas jefferson elementary glendale unified', 95.0, '1540-fifth-st-thomas jefferson elementary-glendale-unified')]"
2321,196456813825,(818) 236-3771,,621,Valley View Elementary (Glendale Unified),Glendale Unified,4900 Maryland Ave.,Active,34.238338,-118.250736,"[('4900 maryland ave valley view elementary glendale unified', 95.0, '4900-maryland-ave-valley view elementary-glendale-unified')]"
2322,19645681995497,(818) 548-0740,,622,Verdugo Academy (Glendale Unified),Glendale Unified,4717 Dunsmore Ave.,Active,34.239338,-118.257396,"[('4717 dunsmore ave verdugo academy glendale unified', 90.0, '4717-dunsmore-ave-verdugo academy-glendale-unified')]"
2323,196456813833,(818) 241-2433,,623,Verdugo Woodlands Elementary (Glendale Unified),Glendale Unified,1751 North Verdugo Rd.,Active,34.173062,-118.226516,"[('1751 north verdugo rd verdugo woodlands elementary glendale unified', 95.0, '1751-north-verdugo-rd-verdugo woodlands elementary-glendale-unified')]"
2324,196456861311,(818) 244-8145,,624,Woodrow Wilson Middle (Glendale Unified),Glendale Unified,1221 Monterey Rd.,Active,34.155211,-118.238332,"[('1221 monterey rd woodrow wilson middle glendale unified', 95.0, '1221-monterey-rd-woodrow wilson middle-glendale-unified')]"
2325,19645681996131,(818) 248-8324,,626,Anderson W. Clark Magnet High (Glendale Unified),Glendale Unified,4747 New York Ave.,Active,34.236926,-118.253058,"[('4747 new york ave anderson w  clark magnet high glendale unified', 95.0, '4747-new-york-ave-anderson w. clark magnet high-glendale-unified')]"
2326,196456866665,(818) 249-8783,,627,Armenian Sisters' Academy of Los Angeles (Glendale Unified),Glendale Unified,2361 Florencita Ave.,Active,34.208053,-118.230052,"[('2361 florencita ave armenian sisters  academy of los angeles glendale unified', 95.0, ""2361-florencita-ave-armenian sisters' academy of los angeles-glendale-unified"")]"
2327,196456861354,(818) 502-3388,,628,"Artek Child Education Center, Inc. (Glendale Unified)",Glendale Unified,546 West BRd.way,Active,34.146494,-118.266248,"[('546 west brdway artek child education center  inc  glendale unified', 95.0, '546-west-brdway-artek child education center, inc.-glendale-unified')]"
2328,196456813619,(818) 241-1801,,629,Balboa Elementary (Glendale Unified),Glendale Unified,1844 Bel Aire Dr.,Active,34.180304,-118.285533,"[('1844 bel aire dr balboa elementary glendale unified', 90.0, '1844-bel-aire-dr-balboa elementary-glendale-unified')]"
2329,196456813676,(818) 243-1809,,6,Benjamin Franklin Elementary (Glendale Unified),Glendale Unified,1610 Lake St.,Active,34.162398,-118.296429,"[('1610 lake st benjamin franklin elementary glendale unified', 95.0, '1610-lake-st-benjamin franklin elementary-glendale-unified')]"
2330,196456813627,(818) 244-7207,,631,Cerritos Elementary (Glendale Unified),Glendale Unified,120 East Cerritos Ave.,Active,34.125506,-118.254460,"[('120 east cerritos ave cerritos elementary glendale unified', 95.0, '120-east-cerritos-ave-cerritos elementary-glendale-unified')]"
2331,19645681996156,(818) 549-4812,,632,Jewel City Community Day (Glendale Unified),Glendale Unified,440 West Lomita,Active,34.139883,-118.261514,"[('440 west lomita jewel city community day glendale unified', 95.0, '440-west-lomita-jewel city community day-glendale-unified')]"
2332,196456813684,(818) 249-3241,,633,John C. Fremont Elementary (Glendale Unified),Glendale Unified,3320 Las Palmas Ave.,Active,34.199576,-118.232446,"[('3320 las palmas ave john c  fremont elementary glendale unified', 95.0, '3320-las-palmas-ave-john c. fremont elementary-glendale-unified')]"
2333,196456813775,(818) 242-6834,,634,John Marshall Elementary (Glendale Unified),Glendale Unified,1201 East Broadway,Active,34.146261,-118.239543,"[('1201 east broadway john marshall elementary glendale unified', 95.0, '1201-east-broadway-john marshall elementary-glendale-unified')]"
2334,196456813817,(818) 241-4848,,635,John Muir Elementary (Glendale Unified),Glendale Unified,912 South Chevy Chase Dr.,Active,34.133801,-118.243150,"[('912 south chevy chase dr john muir elementary glendale unified', 95.0, '912-south-chevy-chase-dr-john muir elementary-glendale-unified')]"
2335,196456813734,(818) 249-3187,,636,La Crescenta Elementary (Glendale Unified),Glendale Unified,4343 La Crescenta Ave.,Active,34.220534,-118.240006,"[('4343 la crescenta ave la crescenta elementary glendale unified', 95.0, '4343-la-crescenta-ave-la crescenta elementary-glendale-unified')]"
2336,196456867224,(818) 957-3398,,637,Chamlian Armenian School (Glendale Unified),Glendale Unified,4444 Lowell Ave.,Active,34.238761,-118.266077,"[('4444 lowell ave chamlian armenian school glendale unified', 95.0, '4444-lowell-ave-chamlian armenian school-glendale-unified')]"
2337,196456116152,(818) 249-1414,,638,Cloud Preschool (Glendale Unified),Glendale Unified,4444 Cloud Ave.,Active,34.227043,-118.246412,"[('4444 cloud ave cloud preschool glendale unified', 90.0, '4444-cloud-ave-cloud preschool-glendale-unified')]"
2338,1964568922,(818) 246-8363,,639,College View (Glendale Unified),Glendale Unified,1700 East Mountain St.,Active,34.164915,-118.230062,"[('1700 east mountain st college view glendale unified', 90.0, '1700-east-mountain-st-college view-glendale-unified')]"
2339,196456813635,(818) 242-7722,,6,Columbus Elementary (Glendale Unified),Glendale Unified,425 West Milford St.,Active,34.152678,-118.262181,"[('425 west milford st columbus elementary glendale unified', 95.0, '425-west-milford-st-columbus elementary-glendale-unified')]"
2340,19645681932144,(818) 249-5871,,641,Crescenta Valley High (Glendale Unified),Glendale Unified,2900 Community Ave.,Active,34.223671,-118.242201,"[('2900 community ave crescenta valley high glendale unified', 95.0, '2900-community-ave-crescenta valley high-glendale-unified')]"
2341,nan,,,642,Daily (Allan F.) High (Continuation) (Glendale Unified),Glendale Unified,220 North Kenwood,,,,[]
2342,196456813643,(818) 248-1758,,643,Dunsmore Elementary (Glendale Unified),Glendale Unified,4717 Dunsmore Ave.,Active,34.239368,-118.257417,"[('4717 dunsmore ave dunsmore elementary glendale unified', 95.0, '4717-dunsmore-ave-dunsmore elementary-glendale-unified')]"
2343,196456857723,(818) 244-8414,,644,Eleanor J. Toll Middle (Glendale Unified),Glendale Unified,700 Glenwood Rd.,Active,34.165202,-118.270035,"[('700 glenwood rd eleanor j  toll middle glendale unified', 95.0, '700-glenwood-rd-eleanor j. toll middle-glendale-unified')]"
